Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
S;RS;BENTO GONCALVES;ABASTECEDORA CAVALLERI LTDA; 01.867.395/0002-78;RODOVIA RST 470;S/N;KM 213;SAO VENDELINO;95700-000;DIESEL;22/07/2026;6,19;;R$ / litro;IPIRANGA
S;RS;BENTO GONCALVES;ABASTECEDORA CAVALLERI LTDA; 01.867.395/0002-78;RODOVIA RST 470;S/N;KM 213;SAO VENDELINO;95700-000;DIESEL S10;22/07/2026;6,49;;R$ / litro;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO ANCONA LTDA; 10.729.476/0001-11;ESTRADA M BOI MIRIM;10150;;PARQUE DO LAGO;04948-030;DIESEL;21/07/2026;6,79;;R$ / litro;BRANCA
S;PR;CASTRO;AUTO POSTO CARAMURU LTDA.; 10.587.100/0001-10;RUA FRANCISCO DE ASSIS ANDRADE;380;;VILA RIO BRANCO;84172-400;DIESEL S10;23/07/2026;7,28;;R$ / litro;BRANCA
SE;RJ;VOLTA REDONDA;POSTO DE GASOLINA BARRETO E SILVA LTDA; 08.962.639/0001-60;RODOVIA LUCIO MEIRA;299;299/001 E 299/002   KM    13                        BR 393;SAO LUIZ;27250-050;DIESEL;20/07/2026;6,69;;R$ / litro;BRANCA
SE;RJ;VOLTA REDONDA;POSTO DE GASOLINA BARRETO E SILVA LTDA; 08.962.639/0001-60;RODOVIA LUCIO MEIRA;299;299/001 E 299/002   KM    13                        BR 393;SAO LUIZ;27250-050;DIESEL S10;20/07/2026;6,99;;R$ / litro;BRANCA
S;PR;FOZ DO IGUACU;ROCABALEZ COMERCIO DE COMBUSTIVEIS - EIRELI; 10.602.930/0001-79;AVENIDA PARANA;882;;MARACANA;85852-000;DIESEL S10;21/07/2026;7,39;;R$ / litro;IPIRANGA
S;PR;MARINGA;AUTO POSTO KAKOGAWA LTDA.; 09.470.123/0001-60;AVENIDA AMERICO BELAY;1676;;JARDIM IMPERIAL;87025-210;DIESEL;23/07/2026;6,39;;R$ / litro;VIBRA
CO;GO;GOIATUBA;AUTO POSTO SCAPIM LTDA. - ME; 10.482.745/0001-98;RUA MINAS GERAIS;549;;CENTRO;75600-000;DIESEL S10;23/07/2026;6,50;;R$ / litro;BRANCA
SE;SP;SAO BERNARDO DO CAMPO;AUTO POSTO CRIARTE LTDA; 09.459.292/0001-08;AVENIDA CAPITAO CASA;1023;;DOS CASA;09812-000;DIESEL S10;20/07/2026;7,29;;R$ / litro;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO PEROLA DO M'BOI MIRIM LTDA; 10.317.955/0001-20;RUA M'BOI MIRIM;6155;;JARDIM ANGELA;04948-030;DIESEL S10;21/07/2026;6,79;;R$ / litro;BRANCA
S;RS;NOVO HAMBURGO;SDDA COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA; 10.518.532/0001-79;AVENIDA PEDRO ADAMS FILHO;2408;;INDUSTRIAL;93320-544;DIESEL;22/07/2026;5,59;;R$ / litro;BRANCA
S;RS;NOVO HAMBURGO;SDDA COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA; 10.518.532/0001-79;AVENIDA PEDRO ADAMS FILHO;2408;;INDUSTRIAL;93320-544;DIESEL S10;22/07/2026;5,99;;R$ / litro;BRANCA
S;PR;UMUARAMA;AUTO POSTO 3 CAVALOS LTDA; 10.798.580/0001-68;RUA MANOEL RAMIRES;5832;;RODOVIA;87507-011;DIESEL;23/07/2026;5,87;;R$ / litro;RAIZEN
S;PR;UMUARAMA;AUTO POSTO 3 CAVALOS LTDA; 10.798.580/0001-68;RUA MANOEL RAMIRES;5832;;RODOVIA;87507-011;DIESEL S10;23/07/2026;6,86;;R$ / litro;RAIZEN
SE;SP;HORTOLANDIA;POSTO PONTO NOBRE LTDA; 10.763.396/0001-82;AVENIDA SANTANA;429;....;JARDIM AMANDA;13188-000;DIESEL;21/07/2026;6,29;;R$ / litro;BRANCA
SE;SP;HORTOLANDIA;POSTO PONTO NOBRE LTDA; 10.763.396/0001-82;AVENIDA SANTANA;429;....;JARDIM AMANDA;13188-000;DIESEL S10;21/07/2026;6,85;;R$ / litro;BRANCA
SE;MG;BELO HORIZONTE;POSTO LESTE LTDA; 04.038.996/0001-85;AVENIDA DOS ANDRADAS;3300;;SANTA   EFIGENIA;30260-070;DIESEL S10;20/07/2026;6,57;;R$ / litro;VIBRA
SE;SP;SAO JOSE DOS CAMPOS;CASSIANO COMERCIO DE COMBUSTIVEIS E CONVENIENCIAS LTDA; 03.052.091/0001-05;AVENIDA CASSIANO RICARDO;379;;PARQUE RESIDENCIAL AQUARIUS;12246-020;DIESEL S10;20/07/2026;7,19;;R$ / litro;IPIRANGA
SE;SP;POA;AUTO POSTO POA FUEL LTDA; 10.755.789/0001-44;AVENIDA ADHEMAR DE BARROS;660;;VILA ANCHIETA;08552-350;DIESEL S10;23/07/2026;7,19;;R$ / litro;IPIRANGA
S;PR;APUCARANA;BRZ SUL COMERCIO DE COMBUSTIVEIS LTDA; 10.601.388/0001-30;AVENIDA PARANA;196;;VILA CASSALA;86804-340;DIESEL;23/07/2026;6,89;;R$ / litro;VIBRA
S;PR;APUCARANA;BRZ SUL COMERCIO DE COMBUSTIVEIS LTDA; 10.601.388/0001-30;AVENIDA PARANA;196;;VILA CASSALA;86804-340;DIESEL S10;23/07/2026;7,19;;R$ / litro;VIBRA
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO ABRAAO DE MORAES LTDA; 10.848.830/0001-27;AVENIDA PROFESSOR ABRAAO DE MORAIS;2233;;SAUDE;04123-011;DIESEL S10;20/07/2026;6,89;;R$ / litro;RAIZEN
SE;SP;SOROCABA;CENTRO AUTOMOTIVO RECREIO LTDA.; 05.073.520/0001-48;AVENIDA IPANEMA;5060;QUADRAD                   LOTE  PTS/22;JARDIM NOVO HORIZONTE;18071-801;DIESEL;20/07/2026;6,09;;R$ / litro;BRANCA
SE;SP;SOROCABA;CENTRO AUTOMOTIVO RECREIO LTDA.; 05.073.520/0001-48;AVENIDA IPANEMA;5060;QUADRAD                   LOTE  PTS/22;JARDIM NOVO HORIZONTE;18071-801;DIESEL S10;20/07/2026;6,59;;R$ / litro;BRANCA
SE;SP;SAO PAULO;MARANELLO - COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 10.945.290/0001-08;RUA CIRENE DE OLIVEIRA LAET;962;;VILA NILO;02279-010;DIESEL S10;20/07/2026;6,55;;R$ / litro;BRANCA
S;PR;LONDRINA;FOKUSS COMÉRCIO DE COMBUSTÍVEIS LTDA.; 09.625.611/0001-08;AVENIDA TIRADENTES;6350;;JARDIM ROSICLER;86072-360;DIESEL;22/07/2026;6,59;;R$ / litro;VIBRA
S;PR;LONDRINA;FOKUSS COMÉRCIO DE COMBUSTÍVEIS LTDA.; 09.625.611/0001-08;AVENIDA TIRADENTES;6350;;JARDIM ROSICLER;86072-360;DIESEL S10;22/07/2026;7,19;;R$ / litro;VIBRA
SE;MG;FORMIGA;FORMIGUENSE COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA; 11.026.352/0001-32;AVENIDA BRASIL;1286;;MANGABEIRAS;35577-170;DIESEL;22/07/2026;6,19;;R$ / litro;BRANCA
SE;SP;GUARULHOS;AUTO POSTO PLENITUDE EIRELI; 10.381.595/0001-26;AVENIDA ARMANDO BEI;1450;;VILA BONSUCESSO;07175-000;DIESEL S10;22/07/2026;7,69;;R$ / litro;IPIRANGA
CO;GO;RIO VERDE;VIOLETA VI AUTO POSTO LTDA; 05.836.486/0001-16;AVENIDA PRESIDENTE VARGAS;341;;JARDIM PRESIDENTE;75903-290;DIESEL;22/07/2026;6,49;;R$ / litro;RAIZEN
CO;GO;RIO VERDE;VIOLETA VI AUTO POSTO LTDA; 05.836.486/0001-16;AVENIDA PRESIDENTE VARGAS;341;;JARDIM PRESIDENTE;75903-290;DIESEL S10;22/07/2026;7,19;;R$ / litro;RAIZEN
S;PR;APUCARANA;KREB E KREB COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA; 10.946.659/0001-99;AVENIDA CURITIBA;1428;;CENTRO;86800-704;DIESEL S10;23/07/2026;7,18;;R$ / litro;VIBRA
S;PR;PONTA GROSSA;DAL COL COMERCIO DE COMBUSTIVEIS LTDA; 10.919.691/0001-85;RUA SILVA JARDIM;322;;CENTRO;84040-020;DIESEL S10;21/07/2026;6,59;;R$ / litro;BRANCA
SE;RJ;NOVA FRIBURGO;POSTO NOVA FREE LTDA; 10.468.456/0001-34;RUA ANTONIO MARIO DE AZEVEDO;368;;DUAS PEDRAS;28600-990;DIESEL;21/07/2026;7,89;;R$ / litro;BRANCA
SE;RJ;NOVA FRIBURGO;POSTO NOVA FREE LTDA; 10.468.456/0001-34;RUA ANTONIO MARIO DE AZEVEDO;368;;DUAS PEDRAS;28600-990;DIESEL S10;21/07/2026;7,99;;R$ / litro;BRANCA
SE;SP;FRANCA;POSTO JASMIM DE FRANCA LTDA; 07.461.781/0001-60;AVENIDA RICARTE SOARES SILVA;1;;JARDIM MARAMBAIA;14409-648;DIESEL;20/07/2026;6,89;;R$ / litro;BRANCA
SE;SP;FRANCA;POSTO JASMIM DE FRANCA LTDA; 07.461.781/0001-60;AVENIDA RICARTE SOARES SILVA;1;;JARDIM MARAMBAIA;14409-648;DIESEL S10;20/07/2026;6,99;;R$ / litro;BRANCA
SE;SP;SAO VICENTE;AUTO POSTO NAUTICA FREI GASPAR LTDA; 10.559.732/0001-70;RUA FREI GASPAR;3304;;CIDADE NAUTICA;11350-000;DIESEL;20/07/2026;6,89;;R$ / litro;BRANCA
CO;GO;PORANGATU;J. M. DA SILVA & FILHOS LTDA; 33.360.405/0002-70;AVENIDA BRASILIA;359;QUADRA1                   LOTE  0                   SALA  1;VILA CAVALCANTE;76550-000;DIESEL;20/07/2026;6,49;;R$ / litro;NEXTA
S;PR;CORNELIO PROCOPIO;FOX MILENIUM COMERCIO DE COMBUSTIVEIS LTDA; 11.016.082/0001-89;RUA PARAIBA;134;ESQ.RUA MINAS GERAIS;CENTRO;86300-000;DIESEL;23/07/2026;6,89;;R$ / litro;BRANCA
S;PR;CORNELIO PROCOPIO;FOX MILENIUM COMERCIO DE COMBUSTIVEIS LTDA; 11.016.082/0001-89;RUA PARAIBA;134;ESQ.RUA MINAS GERAIS;CENTRO;86300-000;DIESEL S10;23/07/2026;7,19;;R$ / litro;BRANCA
SE;SP;SANTOS;MAFADI COMERCIO DE PRODUTOS AUTOMOTIVOS LTDA; 11.063.356/0001-90;AVENIDA NOSSA SENHORA DE FATIMA;673;;CHICO DE PAULA;11085-203;DIESEL;20/07/2026;6,19;;R$ / litro;BRANCA
SE;MG;UBERLANDIA;AUTO POSTO PAU FURADO LTDA; 10.874.687/0001-48;AVENIDA JERONIMO JOSE ALVES;1512;;MORUMBI;38407-285;DIESEL;20/07/2026;6,59;;R$ / litro;VIBRA
SE;MG;UBERLANDIA;AUTO POSTO PAU FURADO LTDA; 10.874.687/0001-48;AVENIDA JERONIMO JOSE ALVES;1512;;MORUMBI;38407-285;DIESEL S10;20/07/2026;6,79;;R$ / litro;VIBRA
SE;SP;SAO PAULO;VIDA NOVA POSTO DE SERVICOS LTDA; 10.963.498/0001-41;AVENIDA ENGENHEIRO ARMANDO ARRUDA PEREIRA;2734;;JABAQUARA;04308-001;DIESEL;20/07/2026;6,99;;R$ / litro;IPIRANGA
SE;SP;SAO PAULO;VIDA NOVA POSTO DE SERVICOS LTDA; 10.963.498/0001-41;AVENIDA ENGENHEIRO ARMANDO ARRUDA PEREIRA;2734;;JABAQUARA;04308-001;DIESEL S10;20/07/2026;6,99;;R$ / litro;IPIRANGA
SE;SP;SAO PAULO;MARIO VICENTE SERVICOS AUTOMOTIVOS LTDA; 11.071.082/0001-81;AVENIDA RICARDO JAFET;1101;;VILA SANTA EULALIA;04260-020;DIESEL S10;20/07/2026;6,99;;R$ / litro;RAIZEN
SE;SP;MOGI DAS CRUZES;SANTORINI AUTO POSTO LTDA; 10.959.222/0001-90;AVENIDA FRANCISCO FERREIRA LOPES;3;;BRAZ CUBAS;08745-000;DIESEL;21/07/2026;7,29;;R$ / litro;RAIZEN
SE;SP;BARRETOS;MARZOLA & FELTRIN COMERCIO DE COMBUSTIVEIS LTDA; 08.921.251/0001-10;AVENIDA JOSE BAMPA;1250;CXPST 119;JARDIM ESTANCIA;14784-348;DIESEL S10;20/07/2026;7,19;;R$ / litro;VIBRA
SE;SP;JACAREI;AUTO POSTO LC PATIO DOS TRILHOS LTDA; 10.834.839/0001-89;RUA BERNARDINO DE CAMPOS;49;;CENTRO;12308-010;DIESEL S10;21/07/2026;5,99;;R$ / litro;BRANCA
SE;SP;SAO PAULO;POSTO VIA 10 LTDA.; 10.960.895/0001-60;AVENIDA CUPECE;3696;;JARDIM PRUDENCIA;04366-001;DIESEL;20/07/2026;6,79;;R$ / litro;RAIZEN
SE;MG;JUIZ DE FORA;BANDEIRANTES COMERCIO DE COMBUSTIVEIS LTDA; 11.281.129/0001-31;RUA PARACATU;1800;;BANDEIRANTES;36047-040;DIESEL;20/07/2026;6,79;;R$ / litro;VIBRA
SE;MG;JUIZ DE FORA;BANDEIRANTES COMERCIO DE COMBUSTIVEIS LTDA; 11.281.129/0001-31;RUA PARACATU;1800;;BANDEIRANTES;36047-040;DIESEL S10;20/07/2026;6,89;;R$ / litro;VIBRA
SE;SP;SAO BERNARDO DO CAMPO;AUTO POSTO PERY RONCHETTI LTDA; 09.012.211/0001-19;RUA DOM MIGUEL;10;;NOVA PETROPOLIS;09771-090;DIESEL S10;20/07/2026;6,99;;R$ / litro;VIBRA
SE;RJ;PETROPOLIS;POSTO SAO JUDAS TADEU DO RETIRO LTDA; 10.770.531/0001-17;AVENIDA BARAO DO RIO BRANCO;2847;;CENTRO;25680-275;DIESEL;21/07/2026;6,84;;R$ / litro;BRANCA
SE;RJ;PETROPOLIS;POSTO SAO JUDAS TADEU DO RETIRO LTDA; 10.770.531/0001-17;AVENIDA BARAO DO RIO BRANCO;2847;;CENTRO;25680-275;DIESEL S10;21/07/2026;6,94;;R$ / litro;BRANCA
SE;SP;JABOTICABAL;POSTO CALIFORNIA DE JABOTICABAL LTDA; 11.261.669/0001-53;AVENIDA MARECHAL DEODORO;979;;CENTRO;14870-180;DIESEL;21/07/2026;6,89;;R$ / litro;BRANCA
SE;SP;JABOTICABAL;POSTO CALIFORNIA DE JABOTICABAL LTDA; 11.261.669/0001-53;AVENIDA MARECHAL DEODORO;979;;CENTRO;14870-180;DIESEL S10;21/07/2026;6,99;;R$ / litro;BRANCA
SE;SP;FRANCA;POSTO GAVEA DERMINIO LTDA; 10.442.023/0001-00;AVENIDA NELSON NOGUEIRA;2181;;JARDIM DERMINIO;14406-730;DIESEL;20/07/2026;5,99;;R$ / litro;VIBRA
SE;SP;FRANCA;POSTO GAVEA DERMINIO LTDA; 10.442.023/0001-00;AVENIDA NELSON NOGUEIRA;2181;;JARDIM DERMINIO;14406-730;DIESEL S10;20/07/2026;6,49;;R$ / litro;VIBRA
SE;SP;SUMARE;AUTO POSTO SHANKAR LTDA; 11.265.115/0001-24;AVENIDA DA AMIZADE;2635;;PQ DA AMIZADE;13175-375;DIESEL;22/07/2026;5,99;;R$ / litro;BRANCA
SE;SP;SUMARE;AUTO POSTO SHANKAR LTDA; 11.265.115/0001-24;AVENIDA DA AMIZADE;2635;;PQ DA AMIZADE;13175-375;DIESEL S10;22/07/2026;6,59;;R$ / litro;BRANCA
SE;MG;JUIZ DE FORA;POSTO UNIVERSO LTDA; 10.513.796/0001-30;RUA VITORINO BRAGA;700;;VITORINO BRAGA;36060-000;DIESEL S10;20/07/2026;6,99;;R$ / litro;VIBRA
SE;RJ;RIO DE JANEIRO;GNVIA RIO POSTO DE SERVIÇOS LTDA.; 06.218.809/0001-70;RUA CONSELHEIRO GALVAO;926;;ROCHA MIRANDA;21540-000;DIESEL;20/07/2026;6,79;;R$ / litro;BRANCA
SE;MG;UBERABA;CENTRAL AUTO POSTO LTDA; 07.511.410/0001-46;RUA SEGISMUNDO MENDES;306;;CENTRO;38010-140;DIESEL S10;21/07/2026;6,69;;R$ / litro;BRANCA
CO;GO;AGUAS LINDAS DE GOIAS;AUTO POSTO PONTEIO LTDA; 11.030.816/0001-84;QUADRA 02;S/N;LOTE  01;VIVENDAS PARAISO;72925-109;DIESEL;20/07/2026;6,19;;R$ / litro;BRANCA
CO;GO;AGUAS LINDAS DE GOIAS;AUTO POSTO PONTEIO LTDA; 11.030.816/0001-84;QUADRA 02;S/N;LOTE  01;VIVENDAS PARAISO;72925-109;DIESEL S10;20/07/2026;6,79;;R$ / litro;BRANCA
CO;GO;FORMOSA;PARANA COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA; 11.216.796/0001-30;AVENIDA MAESTRO JOAO LUIZ DO ESPIRITO SANTO;1234;QUADRA01;PARQUE LAGUNA II;73814-005;DIESEL;22/07/2026;6,09;;R$ / litro;BRANCA
CO;GO;FORMOSA;PARANA COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA; 11.216.796/0001-30;AVENIDA MAESTRO JOAO LUIZ DO ESPIRITO SANTO;1234;QUADRA01;PARQUE LAGUNA II;73814-005;DIESEL S10;22/07/2026;6,59;;R$ / litro;BRANCA
SE;SP;INDAIATUBA;AUTO POSTO PORTAL DE INDAIATUBA LTDA; 11.366.973/0001-65;RUA TUIUTI;238;;JARDIM ROSSIGNATTI;13339-010;DIESEL S10;22/07/2026;7,29;;R$ / litro;ALE
SE;MG;LAVRAS;PETROLEO ELDORADO LTDA.; 11.294.193/0001-57;AVENIDA SILVIO MENICUCCI;555;": AREA 1;";NOVA LAVRAS;37200-000;DIESEL S10;23/07/2026;6,69;;R$ / litro;BRANCA
SE;SP;ITANHAEM;AUTO POSTO PRAIAS DO SUL LTDA; 10.624.158/0001-96;AVENIDA HARRY FORSSELL;340;;BELAS ARTES;11746-694;DIESEL S10;20/07/2026;7,59;;R$ / litro;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO GOMGAJ LTDA; 11.298.903/0001-17;RUA BRIGADEIRO FRANKLIN ROCHA;82;;MOINHO VELHO;02932-100;DIESEL S10;21/07/2026;6,89;;R$ / litro;BRANCA
SE;SP;OSASCO;AUTO POSTO HORIZONTE AZUL LTDA; 10.877.145/0001-29;RUA PADRE VICENTE MELILLO;1386;;JARDIM ORIENTAL;06030-003;DIESEL S10;20/07/2026;6,49;;R$ / litro;IPIRANGA
SE;MG;ALFENAS;AUTO POSTO ARCANJO MIGUEL LTDA; 10.465.604/0001-67;AVENIDA JOVINO FERNANDES SALLES;940;;JARDIM BOA ESPERANÇA;37130-000;DIESEL S10;23/07/2026;7,39;;R$ / litro;RAIZEN
S;PR;UMUARAMA;AUTO POSTO BALANCAO LTDA; 10.976.494/0001-06;RUA JAMIL HELU;4535;ROD.PR 323 - KM 306;ZONA SUBURBANA;87507-015;DIESEL;23/07/2026;5,74;;R$ / litro;BRANCA
S;PR;UMUARAMA;AUTO POSTO BALANCAO LTDA; 10.976.494/0001-06;RUA JAMIL HELU;4535;ROD.PR 323 - KM 306;ZONA SUBURBANA;87507-015;DIESEL S10;23/07/2026;6,47;;R$ / litro;BRANCA
S;RS;CAXIAS DO SUL;SIM REDE DE POSTOS LTDA; 07.473.735/0007-77;RODOVIA RS 122 KM 66;S/N;SALA A;FORQUETA;95115-550;DIESEL;22/07/2026;6,29;;R$ / litro;VIBRA
S;RS;CAXIAS DO SUL;SIM REDE DE POSTOS LTDA; 07.473.735/0007-77;RODOVIA RS 122 KM 66;S/N;SALA A;FORQUETA;95115-550;DIESEL S10;22/07/2026;6,39;;R$ / litro;VIBRA
SE;SP;SAO PAULO;AUTO POSTO NOVO LUZ DA RADIAL LTDA; 11.440.593/0001-23;AVENIDA ALVARO RAMOS;707;;QUARTA PARADA;03331-000;DIESEL S10;21/07/2026;6,49;;R$ / litro;BRANCA
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO C.H.M.R. LTDA; 10.410.221/0001-91;RUA JEQUIRITUBA;1180;;CIDADE DUTRA;04822-000;DIESEL S10;20/07/2026;6,97;;R$ / litro;VIBRA
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO MILAO LTDA; 10.410.222/0001-36;AVENIDA YERVANT KISSAJIKIAN;2700;;AMERICANOPOLIS;04428-000;DIESEL S10;20/07/2026;6,29;;R$ / litro;BRANCA
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO UDINE LTDA; 10.410.224/0001-25;AVENIDA YERVANT KISSAJIKIAN;680;;JARDIM CONSORCIO;04657-000;DIESEL S10;20/07/2026;6,29;;R$ / litro;BRANCA
SE;RJ;RESENDE;POSTO MONTE CASTELO DE RESENDE LTDA; 10.528.476/0001-53;AVENIDA TENENTE CORONEL ADALBERTO MENDES E RUA FABIANO BARRETO;274;;MANEJO;27520-302;DIESEL S10;20/07/2026;7,59;;R$ / litro;VIBRA
CO;GO;GOIANIA;AUTO POSTO JAMEL CECILIO LTDA; 08.420.071/0001-55;RUA 65;33;QUADRA B-26               LOTE   14/15;JARDIM GOIAS;74810-320;DIESEL S10;20/07/2026;6,79;;R$ / litro;VIBRA
S;RS;ALEGRETE;DIAS & COSTA COMERCIAL DE COMBUSTIVEIS LTDA; 11.418.781/0001-55;RUA VENANCIO AIRES;12;;CENTRO;97541-500;DIESEL;20/07/2026;6,99;;R$ / litro;IPIRANGA
SE;SP;PRAIA GRANDE;AUTO POSTO REDE PERSONALYTTE LTDA; 11.072.708/0001-74;RUA PERNAMBUCO;618;QUADRA10 LS 7/8/9 POSTO;BOQUEIRAO;11700-010;DIESEL S10;20/07/2026;7,29;;R$ / litro;RAIZEN
SE;MG;UBERLANDIA;POSTO LARANJEIRAS 2 LTDA; 11.270.834/0001-33;AVENIDA DOUTOR VICENTE SALLES GUIMARAES;1740;;ALTO UMUARAMA;38405-386;DIESEL S10;22/07/2026;6,99;;R$ / litro;RAIZEN
CO;GO;TRINDADE;BATISTA E ESTANISLAU LTDA; 05.242.009/0001-22;AVENIDA JUSCELINO KUBITSCHECK;1874;QUADRA142                 LOTE  08/10;SETOR PAI ETERNO;75387-088;DIESEL;21/07/2026;6,49;;R$ / litro;RAIZEN
CO;GO;TRINDADE;BATISTA E ESTANISLAU LTDA; 05.242.009/0001-22;AVENIDA JUSCELINO KUBITSCHECK;1874;QUADRA142                 LOTE  08/10;SETOR PAI ETERNO;75387-088;DIESEL S10;21/07/2026;6,69;;R$ / litro;RAIZEN
SE;SP;CUBATAO;CENTRO AUTOMOTIVO VIAMAR LTDA; 11.011.703/0001-31;RUA SAO PAULO;295;;JARDIM SAO FRANCISCO;11500-020;DIESEL S10;20/07/2026;7,92;;R$ / litro;BRANCA
SE;MG;CARATINGA;POSTO DE COMBUSTIVEIS TEIXEIRA LTDA; 11.533.358/0001-04;AVENIDA DARIO DE ANUNCIACAO GROSSI;139;;SALATIEL;35304-210;DIESEL;21/07/2026;6,49;;R$ / litro;ALE
SE;MG;CARATINGA;POSTO DE COMBUSTIVEIS TEIXEIRA LTDA; 11.533.358/0001-04;AVENIDA DARIO DE ANUNCIACAO GROSSI;139;;SALATIEL;35304-210;DIESEL S10;21/07/2026;6,79;;R$ / litro;ALE
SE;SP;ARARAQUARA;MAXGAS AUTO POSTO LTDA; 11.087.247/0001-03;RUA ETTORE BERTI;670;;PARQUE RESIDENCIAL DAMHA;14804-187;DIESEL S10;20/07/2026;7,09;;R$ / litro;VIBRA
SE;SP;UBATUBA;AUTO POSTO AEROPORTO DE UBATUBA LTDA; 11.307.599/0001-27;AVENIDA ANTONIO CARLOS RIBEIRO;0;;CENTRO;11680-000;DIESEL S10;23/07/2026;7,37;;R$ / litro;RAIZEN
S;RS;CRUZ ALTA;LEONARDO DANNI QUINZZANI; 10.447.389/0001-71;AVENIDA PLACIDO DE CASTRO;400;A;BONINI;98035-210;DIESEL;23/07/2026;5,99;;R$ / litro;RAIZEN
S;RS;CRUZ ALTA;LEONARDO DANNI QUINZZANI; 10.447.389/0001-71;AVENIDA PLACIDO DE CASTRO;400;A;BONINI;98035-210;DIESEL S10;23/07/2026;6,59;;R$ / litro;RAIZEN
S;PR;FOZ DO IGUACU;AUTO POSTO FRONTEIRA LTDA.; 11.404.603/0001-75;RUA PADRE BERNARDO PLATE;1750;;JARDIM POLO CENTRO;85863-719;DIESEL;21/07/2026;6,49;;R$ / litro;BRANCA
S;PR;FOZ DO IGUACU;AUTO POSTO FRONTEIRA LTDA.; 11.404.603/0001-75;RUA PADRE BERNARDO PLATE;1750;;JARDIM POLO CENTRO;85863-719;DIESEL S10;21/07/2026;6,79;;R$ / litro;BRANCA
SE;SP;SAO PAULO;POSTO DE SERVICOS GUAIMIM LTDA; 08.648.082/0001-97;RUA MANUEL FERREIRA LOPES;19;;VILA NOSSA SENHORA APARECIDA;02963-010;DIESEL S10;21/07/2026;7,19;;R$ / litro;RAIZEN
SE;MG;JOAO PINHEIRO;POSTO ALPHIA I LTDA; 07.002.343/0001-34;RUA ASTOLFO MOREIRA;948;;MARIA JOSE DE PAULA;38770-000;DIESEL;21/07/2026;5,95;;R$ / litro;BRANCA
SE;MG;JOAO PINHEIRO;POSTO ALPHIA I LTDA; 07.002.343/0001-34;RUA ASTOLFO MOREIRA;948;;MARIA JOSE DE PAULA;38770-000;DIESEL S10;21/07/2026;6,45;;R$ / litro;BRANCA
SE;SP;BARUERI;AUTO POSTO PARQUE VIANA LTDA; 11.392.521/0001-58;ESTRADA DOS PINHEIROS;53;;JARDIM GABRIELA/ VOTUPOCA;06449-000;DIESEL S10;21/07/2026;6,69;;R$ / litro;VIBRA
SE;MG;ITAUNA;MARPETRO - COMERCIO E DISTRIBUICAO DE COMBUSTIVEIS LTDA; 08.335.793/0001-01;RODOVIA MG-431;KM 40;552 METROS                POSTO DE GASOLINA;VILA TAVARES;35680-143;DIESEL;20/07/2026;6,29;;R$ / litro;IPIRANGA
SE;MG;ITAUNA;MARPETRO - COMERCIO E DISTRIBUICAO DE COMBUSTIVEIS LTDA; 08.335.793/0001-01;RODOVIA MG-431;KM 40;552 METROS                POSTO DE GASOLINA;VILA TAVARES;35680-143;DIESEL S10;20/07/2026;6,59;;R$ / litro;IPIRANGA
S;PR;LONDRINA;D.Q.B. PETROLEO LTDA; 09.200.033/0001-50;RUA QUINTINO BOCAIUVA;686;;CENTRO;86020-150;DIESEL;20/07/2026;5,99;;R$ / litro;VIBRA
SE;SP;MOGI DAS CRUZES;AUTO POSTO THAI LTDA; 11.307.867/0001-00;AVENIDA LAURINDO PEREIRA;145;;JUNDIAPEBA;08752-050;DIESEL;21/07/2026;6,69;;R$ / litro;SIM DISTRIBUIDOR
SE;SP;MOGI DAS CRUZES;AUTO POSTO THAI LTDA; 11.307.867/0001-00;AVENIDA LAURINDO PEREIRA;145;;JUNDIAPEBA;08752-050;DIESEL S10;21/07/2026;6,79;;R$ / litro;SIM DISTRIBUIDOR
S;RS;SANTO ANGELO;POSTO SANTA TEREZINHA LTDA; 87.723.417/0008-37;AVENIDA GETULIO VARGAS;3636;TERREOTREVO DA URI;CENTRO NORTE;98801-630;DIESEL;22/07/2026;6,59;;R$ / litro;CHARRUA
S;RS;SANTO ANGELO;POSTO SANTA TEREZINHA LTDA; 87.723.417/0008-37;AVENIDA GETULIO VARGAS;3636;TERREOTREVO DA URI;CENTRO NORTE;98801-630;DIESEL S10;22/07/2026;6,69;;R$ / litro;CHARRUA
